0.252345,0.088125
0.088125,0.577281
0.577281,0.222554
0.222554,0.37566
0.37566,0.0256639
0.0256639,0.447281
0.447281,0.11846
0.11846,0.873814
0.873814,0.994634
0.994634,0.853203
0.853203,0.499677
0.499677,0.642001
0.642001,0.861456
0.861456,0.59647
0.59647,0.0907502
0.0907502,0.14021
0.14021,0.950088
0.950088,0.924555
0.924555,0.889469
0.889469,0.550508
0.550508,0.180517
0.180517,0.550085
0.550085,0.258967
0.258967,0.943122
0.943122,0.821501
0.821501,0.155294
0.155294,0.829395
0.829395,0.466922
0.466922,0.0607049
0.0607049,0.0224552
0.0224552,0.537289
0.537289,0.82996
0.82996,0.845332
0.845332,0.680918
0.680918,0.380758
0.380758,0.585657
0.585657,0.696397
0.696397,0.711365
0.711365,0.718618
0.718618,0.990287
0.990287,0.449753
0.449753,0.0979264
0.0979264,0.191594
0.191594,0.447379
0.447379,0.127001
0.127001,0.768765
0.768765,0.59372
0.59372,0.804644
0.804644,0.389411
0.389411,0.215769
0.215769,0.272059
0.272059,0.0190847
0.0190847,0.277972
0.277972,0.333968
0.333968,0.882866
0.882866,0.955878
0.955878,0.192699
0.192699,0.871301
0.871301,0.582323
0.582323,0.336681
0.336681,0.314327
0.314327,0.129359
0.129359,0.97997
0.97997,0.102973
0.102973,0.921514
0.921514,0.805735
0.805735,0.432956
0.432956,0.71006
0.71006,0.306665
0.306665,0.118593
0.118593,0.509233
0.509233,0.117375
0.117375,0.24353
0.24353,0.604095
0.604095,0.697824
0.697824,0.49068
0.49068,0.209674
0.209674,0.227301
0.227301,0.694283
0.694283,0.881822
0.881822,0.816959
0.816959,0.697169
0.697169,0.839477
0.839477,0.401641
0.401641,0.153157
0.153157,0.12629
0.12629,0.539813
0.539813,0.651672
0.651672,0.987821
0.987821,0.425963
0.425963,0.747037
0.747037,0.430264
0.430264,0.0455396
0.0455396,0.0772524
0.0772524,0.825725
0.825725,0.978731
0.978731,0.799702
0.799702,0.168651
0.168651,0.386595
0.386595,0.283172
0.283172,0.489889
0.489889,0.840962
0.840962,0.913768
0.913768,0.19758
0.19758,0.316028
0.316028,0.530034
0.530034,0.264095
0.264095,0.403863
0.403863,0.0124296
0.0124296,0.64798
0.64798,0.366681
0.366681,0.474404
0.474404,0.254827
0.254827,0.593487
0.593487,0.70073
0.70073,0.55279
0.55279,0.603558
0.603558,0.231861
0.231861,0.379832
0.379832,0.418322
0.418322,0.935993
0.935993,0.235417
0.235417,0.920828
0.920828,0.949943
0.949943,0.571358
0.571358,0.924851
0.924851,0.0253586
0.0253586,0.255209
0.255209,0.541054
0.541054,0.50221
0.50221,0.952246
0.952246,0.979919
0.979919,0.707618
0.707618,0.816093
0.816093,0.308809
0.308809,0.564034
0.564034,0.685437
0.685437,0.0496935
0.0496935,0.339259
0.339259,0.45951
0.45951,0.766346
0.766346,0.972332
0.972332,0.0382832
0.0382832,0.575678
0.575678,0.303235
0.303235,0.64508
0.64508,0.667952
0.667952,0.467773
0.467773,0.254784
0.254784,0.721115
0.721115,0.506073
0.506073,0.0342684
0.0342684,0.844467
0.844467,0.731425
0.731425,0.904109
0.904109,0.738611
0.738611,0.536924
0.536924,0.996494
0.996494,0.982802
0.982802,0.621006
0.621006,0.784853
0.784853,0.0545815
0.0545815,0.543605
0.543605,0.615854
0.615854,0.249526
0.249526,0.747234
0.747234,0.0240679
0.0240679,0.940491
0.940491,0.44807
0.44807,0.352649
0.352649,0.575293
0.575293,0.570831
0.570831,0.0306287
0.0306287,0.407509
0.407509,0.589582
0.589582,0.0695531
0.0695531,0.140526
0.140526,0.107928
0.107928,0.256403
0.256403,0.282453
0.282453,0.560571
0.560571,0.430111
0.430111,0.974809
0.974809,0.66858
0.66858,0.598618
0.598618,0.361377
0.361377,0.700422
0.700422,0.279791
0.279791,0.915505
0.915505,0.88215
0.88215,0.555111
0.555111,0.655344
0.655344,0.748504
0.748504,0.589559
0.589559,0.277493
0.277493,0.147152
0.147152,0.233408
0.233408,0.103257
0.103257,0.342382
0.342382,0.44133
0.44133,0.778365
0.778365,0.644099
0.644099,0.827301
0.827301,0.291656
0.291656,0.692606
0.692606,0.42629
0.42629,0.354196
0.354196,0.730567
0.730567,0.523171
0.523171,0.753639
0.753639,0.684466
0.684466,0.27332
0.27332,0.80278
0.80278,0.960535
0.960535,0.795441
0.795441,0.880949
0.880949,0.161948
0.161948,0.588283
0.588283,0.516431
0.516431,0.697628
0.697628,0.00849143
0.00849143,0.437408
0.437408,0.0524652
0.0524652,0.828073
0.828073,0.227542
0.227542,0.386561
0.386561,0.973857
0.973857,0.670616
0.670616,0.605189
0.605189,0.118659
0.118659,0.499713
0.499713,0.571558
0.571558,0.928886
0.928886,0.144871
0.144871,0.153509
0.153509,0.816446
0.816446,0.967731
0.967731,0.767079
0.767079,0.118868
0.118868,0.223879
0.223879,0.785765
0.785765,0.869443
0.869443,0.873649
0.873649,0.857487
0.857487,0.0913957
0.0913957,0.679696
0.679696,0.930493
0.930493,0.621693
0.621693,0.576082
0.576082,0.890783
0.890783,0.761926
0.761926,0.756891
0.756891,0.445401
0.445401,0.783484
0.783484,0.238171
0.238171,0.499666
0.499666,0.595622
0.595622,0.240631
0.240631,0.155768
0.155768,0.423672
0.423672,0.138917
0.138917,0.793562
0.793562,0.685147
0.685147,0.226803
0.226803,0.230321
0.230321,0.0914144
0.0914144,0.81527
0.81527,0.980282
0.980282,0.399584
0.399584,0.433903
0.433903,0.123466
0.123466,0.105277
0.105277,0.841027
0.841027,0.258198
0.258198,0.448587
0.448587,0.592695
0.592695,0.364528
0.364528,0.720528
0.720528,0.295613
0.295613,0.231754
0.231754,0.960771
0.960771,0.763138
0.763138,0.049823
0.049823,0.862977
0.862977,0.183874
0.183874,0.307219
0.307219,0.32866
0.32866,0.921222
0.921222,0.804528
0.804528,0.46244
0.46244,0.0494228
0.0494228,0.784372
0.784372,0.436763
0.436763,0.893714
0.893714,0.0408978
0.0408978,0.693321
0.693321,0.0914835
0.0914835,0.735804
0.735804,0.277062
0.277062,0.258873
0.258873,0.85987
0.85987,0.696415
0.696415,0.0609835
0.0609835,0.821172
0.821172,0.179803
0.179803,0.238384
0.238384,0.737038
0.737038,0.177307
0.177307,0.388413
0.388413,0.981591
0.981591,0.759578
0.759578,0.442699
0.442699,0.513892
0.513892,0.715237
0.715237,0.196161
0.196161,0.0619061
0.0619061,0.509678
0.509678,0.661079
0.661079,0.993486
0.993486,0.234464
0.234464,0.384165
0.384165,0.87828
0.87828,0.584142
0.584142,0.271393
0.271393,0.929027
0.929027,0.950485
0.950485,0.662301
0.662301,0.647992
0.647992,0.999312
0.999312,0.34574
0.34574,0.206487
0.206487,0.768552
0.768552,0.548416
0.548416,0.0898952
0.0898952,0.0775389
0.0775389,0.708599
0.708599,0.871061
0.871061,0.644108
0.644108,0.769887
0.769887,0.450312
0.450312,0.757411
0.757411,0.12707
0.12707,0.144285
0.144285,0.376721
0.376721,0.511444
0.511444,0.272592
0.272592,0.220105
0.220105,0.0403237
0.0403237,0.0367051
0.0367051,0.763154
0.763154,0.355332
0.355332,0.471741
0.471741,0.442567
0.442567,0.830071
0.830071,0.392372
0.392372,0.544036
0.544036,0.87413
0.87413,0.260874
0.260874,0.597819
0.597819,0.15832
0.15832,0.518871
0.518871,0.204548
0.204548,0.474273
0.474273,0.266276
0.266276,0.993177
0.993177,0.415246
0.415246,0.772375
0.772375,0.99522
0.99522,0.561896
0.561896,0.825101
0.825101,0.281142
0.281142,0.391325
0.391325,0.894007
0.894007,0.586775
0.586775,0.22476
0.22476,0.546637
0.546637,0.307555
0.307555,0.97634
0.97634,0.343946
0.343946,0.1255
0.1255,0.706971
0.706971,0.797161
0.797161,0.990001
0.990001,0.556027
0.556027,0.665891
0.665891,0.175357
0.175357,0.809685
0.809685,0.402229
0.402229,0.358622
0.358622,0.887502
0.887502,0.849038
0.849038,0.682435
0.682435,0.293347
0.293347,0.611178
0.611178,0.154273
0.154273,0.149629
0.149629,0.0502327
0.0502327,0.738995
0.738995,0.19786
0.19786,0.799321
0.799321,0.477529
0.477529,0.646721
0.646721,0.707936
0.707936,0.120586
0.120586,0.0488117
0.0488117,0.556139
0.556139,0.729151
0.729151,0.85589
0.85589,0.334476
0.334476,0.383246
0.383246,0.993098
0.993098,0.285332
0.285332,0.790617
0.790617,0.212441
0.212441,0.926425
0.926425,0.300921
0.300921,0.318419
0.318419,0.287306
0.287306,0.874775
0.874775,0.786523
0.786523,0.297173
0.297173,0.658617
0.658617,0.37067
0.37067,0.0690923
0.0690923,0.044055
0.044055,0.880205
0.880205,0.523463
0.523463,0.456818
0.456818,0.903786
0.903786,0.393296
0.393296,0.859488
0.859488,0.129813
0.129813,0.421304
0.421304,0.489948
0.489948,0.190529
0.190529,0.898957
0.898957,0.30056
0.30056,0.996222
0.996222,0.338734
0.338734,0.598547
0.598547,0.102581
0.102581,0.0656948
0.0656948,0.796102
0.796102,0.128338
0.128338,0.885911
0.885911,0.723958
0.723958,0.64666
0.64666,0.410645
0.410645,0.242559
0.242559,0.0547124
0.0547124,0.329466
0.329466,0.778095
0.778095,0.432583
0.432583,0.16809
0.16809,0.0705531
0.0705531,0.557672
0.557672,0.570433
0.570433,0.34183
0.34183,0.0619466
0.0619466,0.866678
0.866678,0.0661677
0.0661677,0.975927
0.975927,0.715875
0.715875,0.886232
0.886232,0.774691
0.774691,0.251389
0.251389,0.572304
0.572304,0.12793
0.12793,0.556113
0.556113,0.633709
0.633709,0.687907
0.687907,0.4593
0.4593,0.200373
0.200373,0.611701
0.611701,0.584622
0.584622,0.903665
0.903665,0.919243
0.919243,0.312305
0.312305,0.0858865
0.0858865,0.480049
0.480049,0.858841
0.858841,0.881995
0.881995,0.618703
0.618703,0.598746
0.598746,0.335775
0.335775,0.775419
0.775419,0.809648
0.809648,0.778178
0.778178,0.750045
0.750045,0.341877
0.341877,0.452951
0.452951,0.698665
0.698665,0.37783
0.37783,0.350293
0.350293,0.178767
0.178767,0.858739
0.858739,0.497284
0.497284,0.343275
0.343275,0.39977
0.39977,0.349617
0.349617,0.550455
0.550455,0.96091
0.96091,0.364196
0.364196,0.513467
0.513467,0.294476
0.294476,0.624901
0.624901,0.393449
0.393449,0.501083
0.501083,0.145131
0.145131,0.223696
0.223696,0.63241
0.63241,0.994606
0.994606,0.165924
0.165924,0.689199
0.689199,0.890557
0.890557,0.610904
0.610904,0.405795
0.405795,0.605725
0.605725,0.402042
0.402042,0.751241
0.751241,0.538578
0.538578,0.241797
0.241797,0.582829
0.582829,0.912863
0.912863,0.0073537
0.0073537,0.64542
0.64542,0.11303
0.11303,0.728121
0.728121,0.126803
0.126803,0.693463
0.693463,0.922561
0.922561,0.246758
0.246758,0.846697
0.846697,0.235758
0.235758,0.908249
0.908249,0.22699
0.22699,0.129643
0.129643,0.724559
0.724559,0.460498
0.460498,0.450987
0.450987,0.146216
0.146216,0.969973
0.969973,0.127661
0.127661,0.330415
0.330415,0.740591
0.740591,0.911992
0.911992,0.996225
0.996225,0.31762
0.31762,0.869818
0.869818,0.549756
0.549756,0.614948
0.614948,0.888116
0.888116,0.969847
0.969847,0.418664
0.418664,0.541058
0.541058,0.109979
0.109979,0.451442
0.451442,0.255963
0.255963,0.836657
0.836657,0.0657879
0.0657879,0.779093
0.779093,0.745434
0.745434,0.0934359
0.0934359,0.642718
0.642718,0.836074
0.836074,0.481815
0.481815,0.813841
0.813841,0.456436
0.456436,0.528749
0.528749,0.545562
0.545562,0.226808
0.226808,0.924399
0.924399,0.833264
0.833264,0.328601
0.328601,0.866195
0.866195,0.7542
0.7542,0.737747
0.737747,0.501668
0.501668,0.490028
0.490028,0.362571
0.362571,0.78314
0.78314,0.263884
0.263884,0.168701
0.168701,0.990682
0.990682,0.15579
0.15579,0.26518
0.26518,0.620241
0.620241,0.531348
0.531348,0.534924
0.534924,0.842199
0.842199,0.120768
0.120768,0.333777
0.333777,0.148123
0.148123,0.458295
0.458295,0.568278
0.568278,0.501486
0.501486,0.737947
0.737947,0.488263
0.488263,0.527871
0.527871,0.448998
0.448998,0.392795
0.392795,0.738423
0.738423,0.336545
0.336545,0.732964
0.732964,0.445168
0.445168,0.342672
0.342672,0.595693
0.595693,0.423309
0.423309,0.890426
0.890426,0.925146
0.925146,0.629412
0.629412,0.530059
0.530059,0.0291849
0.0291849,0.170105
0.170105,0.736764
0.736764,0.251445
0.251445,0.286471
0.286471,0.18967
0.18967,0.316104
0.316104,0.0589256
0.0589256,0.410753
0.410753,0.330033
0.330033,0.189605
0.189605,0.884749
0.884749,0.505989
0.505989,0.306777
0.306777,0.706097
0.706097,0.927675
0.927675,0.599801
0.599801,0.809913
0.809913,0.450364
0.450364,0.842494
0.842494,0.700907
0.700907,0.969279
0.969279,0.636999
0.636999,0.328951
0.328951,0.548943
0.548943,0.3209
0.3209,0.51696
0.51696,0.385715
0.385715,0.509784
0.509784,0.16497
0.16497,0.374948
0.374948,0.74501
0.74501,0.3195
0.3195,0.456043
0.456043,0.945724
0.945724,0.253534
0.253534,0.630077
0.630077,0.616083
0.616083,0.327502
0.327502,0.215296
0.215296,0.56001
0.56001,0.910992
0.910992,0.720536
0.720536,0.961989
0.961989,0.70291
0.70291,0.281236
0.281236,0.569025
0.569025,0.166526
0.166526,0.297246
0.297246,0.7672
0.7672,0.934469
0.934469,0.665365
0.665365,0.510336
0.510336,0.919892
0.919892,0.178584
0.178584,0.805257
0.805257,0.0397324
0.0397324,0.837628
0.837628,0.283928
0.283928,0.580018
0.580018,0.485104
0.485104,0.71931
0.71931,0.390333
0.390333,0.0729757
0.0729757,0.193759
0.193759,0.0749434
0.0749434,0.375292
0.375292,0.970704
0.970704,0.532923
0.532923,0.983994
0.983994,0.55641
0.55641,0.163668
0.163668,0.791898
0.791898,0.0422292
0.0422292,0.844054
0.844054,0.69941
0.69941,0.167231
0.167231,0.887654
0.887654,0.922323
0.922323,0.603902
0.603902,0.534018
0.534018,0.446183
0.446183,0.28646
0.28646,0.33668
0.33668,0.956458
0.956458,0.287652
0.287652,0.214841
0.214841,0.895403
0.895403,0.140801
0.140801,0.73282
0.73282,0.00365185
0.00365185,0.835441
0.835441,0.283793
0.283793,0.601958
0.601958,0.042389
0.042389,0.720134
0.720134,0.0197591
0.0197591,0.745679
0.745679,0.558307
0.558307,0.767336
0.767336,0.419447
0.419447,0.748605
0.748605,0.107933
0.107933,0.707873
0.707873,0.243746
0.243746,0.446524
0.446524,0.143778
0.143778,0.121547
0.121547,0.905422
0.905422,0.147638
0.147638,0.234373
0.234373,0.766292
0.766292,0.841977
0.841977,0.698546
0.698546,0.765738
0.765738,0.666129
0.666129,0.252775
0.252775,0.78557
0.78557,0.202435
0.202435,0.973532
0.973532,0.403542
0.403542,0.112067
0.112067,0.236312
0.236312,0.871832
0.871832,0.951383
0.951383,0.342335
0.342335,0.401061
0.401061,0.0332856
0.0332856,0.993423
0.993423,0.952747
0.952747,0.980729
0.980729,0.398433
0.398433,0.792212
0.792212,0.38074
0.38074,0.290296
0.290296,0.292371
0.292371,0.381008
0.381008,0.112279
0.112279,0.656451
0.656451,0.143562
0.143562,0.502076
0.502076,0.598418
0.598418,0.676684
0.676684,0.320812
0.320812,0.581108
0.581108,0.141599
0.141599,0.584825
0.584825,0.854032
0.854032,0.690911
0.690911,0.142284
0.142284,0.801156
0.801156,0.0544176
0.0544176,0.707471
0.707471,0.346586
0.346586,0.995215
0.995215,0.299666
0.299666,0.111532
0.111532,0.985484
0.985484,0.23942
0.23942,0.499858
0.499858,0.138799
0.138799,0.946269
0.946269,0.0816448
0.0816448,0.00962617
0.00962617,0.231906
0.231906,0.366849
0.366849,0.614853
0.614853,0.00224254
0.00224254,0.997264
0.997264,0.293522
0.293522,0.871941
0.871941,0.57124
0.57124,0.119915
0.119915,0.292852
0.292852,0.123891
0.123891,0.0751997
0.0751997,0.939522
0.939522,0.158276
0.158276,0.909373
0.909373,0.49133
0.49133,0.640618
0.640618,0.102057
0.102057,0.873919
0.873919,0.793453
0.793453,0.26023
0.26023,0.0732176
0.0732176,0.74679
0.74679,0.620041
0.620041,0.966021
0.966021,0.092073
0.092073,0.033664
0.033664,0.747902
0.747902,0.30806
0.30806,0.741992
0.741992,0.253267
0.253267,0.13717
0.13717,0.397345
0.397345,0.209008
0.209008,0.796082
0.796082,0.563197
0.563197,0.214217
0.214217,0.509907
0.509907,0.733242
0.733242,0.100992
0.100992,0.499782
0.499782,0.799421
0.799421,0.153752
0.153752,0.97782
0.97782,0.933454
0.933454,0.897138
0.897138,0.858155
0.858155,0.55959
0.55959,0.549771
0.549771,0.424777
0.424777,0.486764
0.486764,0.48666
0.48666,0.597585
0.597585,0.194427
0.194427,0.410595
0.410595,0.22468
0.22468,0.294759
0.294759,0.738397
0.738397,0.963113
0.963113,0.546096
0.546096,0.181503
0.181503,0.121288
0.121288,0.840933
0.840933,0.707945
0.707945,0.0254644
0.0254644,0.424916
0.424916,0.751584
0.751584,0.341568
0.341568,0.481697
0.481697,0.546713
0.546713,0.63647
0.63647,0.319856
0.319856,0.960648
0.960648,0.202231
