4.65661e-10,6.98492e-10
6.98492e-10,1.16415e-09
1.16415e-09,1.86265e-09
1.86265e-09,3.0268e-09
3.0268e-09,4.88944e-09
4.88944e-09,7.91624e-09
7.91624e-09,1.28057e-08
1.28057e-08,2.07219e-08
2.07219e-08,3.35276e-08
3.35276e-08,5.42495e-08
5.42495e-08,8.77772e-08
8.77772e-08,1.42027e-07
1.42027e-07,2.29804e-07
2.29804e-07,3.71831e-07
3.71831e-07,6.01634e-07
6.01634e-07,9.73465e-07
9.73465e-07,1.5751e-06
1.5751e-06,2.54856e-06
2.54856e-06,4.12366e-06
4.12366e-06,6.67223e-06
6.67223e-06,1.07959e-05
1.07959e-05,1.74681e-05
1.74681e-05,2.8264e-05
2.8264e-05,4.57321e-05
4.57321e-05,7.39961e-05
7.39961e-05,0.000119728
0.000119728,0.000193724
0.000193724,0.000313453
0.000313453,0.000507177
0.000507177,0.00082063
0.00082063,0.00132781
0.00132781,0.00214844
0.00214844,0.00347624
0.00347624,0.00562468
0.00562468,0.00910092
0.00910092,0.0147256
0.0147256,0.0238265
0.0238265,0.0385521
0.0385521,0.0623787
0.0623787,0.100931
0.100931,0.163309
0.163309,0.26424
0.26424,0.42755
0.42755,0.69179
0.69179,0.11934
0.11934,0.81113
0.81113,0.930469
0.930469,0.741599
0.741599,0.672068
0.672068,0.413666
0.413666,0.0857341
0.0857341,0.499401
0.499401,0.585135
0.585135,0.0845352
0.0845352,0.66967
0.66967,0.754205
0.754205,0.423875
0.423875,0.17808
0.17808,0.601955
0.601955,0.780035
0.780035,0.38199
0.38199,0.162026
0.162026,0.544016
0.544016,0.706042
0.706042,0.250058
0.250058,0.9561
0.9561,0.206159
0.206159,0.162259
0.162259,0.368418
0.368418,0.530677
0.530677,0.899094
0.899094,0.429771
0.429771,0.328866
0.328866,0.758637
0.758637,0.0875024
0.0875024,0.846139
0.846139,0.933642
0.933642,0.779781
0.779781,0.713422
0.713422,0.493203
0.493203,0.206625
0.206625,0.699828
0.699828,0.906453
0.906453,0.606282
0.606282,0.512735
0.512735,0.119017
0.119017,0.631752
0.631752,0.750768
0.750768,0.38252
0.38252,0.133288
0.133288,0.515808
0.515808,0.649095
0.649095,0.164903
0.164903,0.813998
0.813998,0.978901
0.978901,0.7929
0.7929,0.771801
0.771801,0.564701
0.564701,0.336502
0.336502,0.901202
0.901202,0.237704
0.237704,0.138906
0.138906,0.37661
0.37661,0.515516
0.515516,0.892126
0.892126,0.407643
0.407643,0.299769
0.299769,0.707412
0.707412,0.00718079
0.00718079,0.714593
0.714593,0.721773
0.721773,0.436366
0.436366,0.158139
0.158139,0.594505
0.594505,0.752644
0.752644,0.347149
0.347149,0.0997931
0.0997931,0.446942
0.446942,0.546735
0.546735,0.993677
0.993677,0.540412
0.540412,0.534089
0.534089,0.0745017
0.0745017,0.608591
0.608591,0.683093
0.683093,0.291684
0.291684,0.974777
0.974777,0.26646
0.26646,0.241237
0.241237,0.507698
0.507698,0.748935
0.748935,0.256632
0.256632,0.00556663
0.00556663,0.262199
0.262199,0.267765
0.267765,0.529964
0.529964,0.797729
0.797729,0.327693
0.327693,0.125423
0.125423,0.453116
0.453116,0.578539
0.578539,0.0316549
0.0316549,0.610194
0.610194,0.641849
0.641849,0.252042
0.252042,0.893891
0.893891,0.145933
0.145933,0.0398245
0.0398245,0.185758
0.185758,0.225582
0.225582,0.41134
0.41134,0.636923
0.636923,0.048263
0.048263,0.685186
0.685186,0.733449
0.733449,0.418635
0.418635,0.152083
0.152083,0.570718
0.570718,0.722801
0.722801,0.293519
0.293519,0.0163201
0.0163201,0.309839
0.309839,0.326159
0.326159,0.635998
0.635998,0.962157
0.962157,0.598156
0.598156,0.560313
0.560313,0.158469
0.158469,0.718782
0.718782,0.877251
0.877251,0.596034
0.596034,0.473285
0.473285,0.0693183
0.0693183,0.542603
0.542603,0.611921
0.611921,0.154524
0.154524,0.766446
0.766446,0.92097
0.92097,0.687416
0.687416,0.608386
0.608386,0.295801
0.295801,0.904187
0.904187,0.199988
0.199988,0.104175
0.104175,0.304164
0.304164,0.408339
0.408339,0.712503
0.712503,0.120843
0.120843,0.833346
0.833346,0.954189
0.954189,0.787535
0.787535,0.741723
0.741723,0.529258
0.529258,0.270981
0.270981,0.800239
0.800239,0.0712196
0.0712196,0.871458
0.871458,0.942678
0.942678,0.814136
0.814136,0.756814
0.756814,0.57095
0.57095,0.327764
0.327764,0.898714
0.898714,0.226478
0.226478,0.125193
0.125193,0.351671
0.351671,0.476864
0.476864,0.828535
0.828535,0.305398
0.305398,0.133933
0.133933,0.439331
0.439331,0.573263
0.573263,0.0125941
0.0125941,0.585857
0.585857,0.598452
0.598452,0.184309
0.184309,0.782761
0.782761,0.96707
0.96707,0.74983
0.74983,0.7169
0.7169,0.466731
0.466731,0.183631
0.183631,0.650361
0.650361,0.833992
0.833992,0.484354
0.484354,0.318346
0.318346,0.8027
0.8027,0.121046
0.121046,0.923745
0.923745,0.0447909
0.0447909,0.968536
0.968536,0.0133271
0.0133271,0.981863
0.981863,0.99519
0.99519,0.977054
0.977054,0.972244
0.972244,0.949298
0.949298,0.921542
0.921542,0.87084
0.87084,0.792383
0.792383,0.663223
0.663223,0.455606
0.455606,0.11883
0.11883,0.574436
0.574436,0.693265
0.693265,0.267701
0.267701,0.960966
0.960966,0.228668
0.228668,0.189634
0.189634,0.418302
0.418302,0.607936
0.607936,0.0262374
0.0262374,0.634173
0.634173,0.660411
0.660411,0.294584
0.294584,0.954994
0.954994,0.249578
0.249578,0.204572
0.204572,0.454151
0.454151,0.658723
0.658723,0.112874
0.112874,0.771597
0.771597,0.88447
0.88447,0.656067
0.656067,0.540537
0.540537,0.196604
0.196604,0.737141
0.737141,0.933744
0.933744,0.670885
0.670885,0.604629
0.604629,0.275514
0.275514,0.880143
0.880143,0.155658
0.155658,0.035801
0.035801,0.191459
0.191459,0.22726
0.22726,0.418718
0.418718,0.645978
0.645978,0.0646959
0.0646959,0.710674
0.710674,0.77537
0.77537,0.486043
0.486043,0.261413
0.261413,0.747456
0.747456,0.00886902
0.00886902,0.756325
0.756325,0.765194
0.765194,0.521519
0.521519,0.286714
0.286714,0.808233
0.808233,0.0949465
0.0949465,0.903179
0.903179,0.998126
0.998126,0.901305
0.901305,0.899431
0.899431,0.800736
0.800736,0.700168
0.700168,0.500904
0.500904,0.201071
0.201071,0.701975
0.701975,0.903047
0.903047,0.605022
0.605022,0.508069
0.508069,0.113092
0.113092,0.621161
0.621161,0.734252
0.734252,0.355413
0.355413,0.0896657
0.0896657,0.445079
0.445079,0.534745
0.534745,0.979824
0.979824,0.514568
0.514568,0.494392
0.494392,0.00896066
0.00896066,0.503353
0.503353,0.512314
0.512314,0.0156664
0.0156664,0.52798
0.52798,0.543646
0.543646,0.0716262
0.0716262,0.615272
0.615272,0.686899
0.686899,0.302171
0.302171,0.98907
0.98907,0.291241
0.291241,0.280311
0.280311,0.571552
0.571552,0.851862
0.851862,0.423414
0.423414,0.275276
0.275276,0.698691
0.698691,0.973967
0.973967,0.672657
0.672657,0.646624
0.646624,0.319282
0.319282,0.965906
0.965906,0.285188
0.285188,0.251095
0.251095,0.536283
0.536283,0.787378
0.787378,0.32366
0.32366,0.111038
0.111038,0.434698
0.434698,0.545736
0.545736,0.980434
0.980434,0.526171
0.526171,0.506605
0.506605,0.0327756
0.0327756,0.539381
0.539381,0.572156
0.572156,0.111537
0.111537,0.683693
0.683693,0.79523
0.79523,0.478924
0.478924,0.274154
0.274154,0.753077
0.753077,0.027231
0.027231,0.780308
0.780308,0.807539
0.807539,0.587848
0.587848,0.395387
0.395387,0.983235
0.983235,0.378622
0.378622,0.361856
0.361856,0.740478
0.740478,0.102334
0.102334,0.842812
0.842812,0.945146
0.945146,0.787957
0.787957,0.733103
0.733103,0.52106
0.52106,0.254163
0.254163,0.775223
0.775223,0.0293862
0.0293862,0.804609
0.804609,0.833996
0.833996,0.638605
0.638605,0.472601
0.472601,0.111206
0.111206,0.583806
0.583806,0.695012
0.695012,0.278819
0.278819,0.973831
0.973831,0.25265
0.25265,0.22648
0.22648,0.47913
0.47913,0.70561
0.70561,0.18474
0.18474,0.890351
0.890351,0.0750911
0.0750911,0.965442
0.965442,0.040533
0.040533,0.00597492
0.00597492,0.0465079
0.0465079,0.0524829
0.0524829,0.0989908
0.0989908,0.151474
0.151474,0.250465
0.250465,0.401938
0.401938,0.652403
0.652403,0.0543409
0.0543409,0.706744
0.706744,0.761085
0.761085,0.467828
0.467828,0.228913
0.228913,0.696741
0.696741,0.925654
0.925654,0.622395
0.622395,0.548049
0.548049,0.170443
0.170443,0.718492
0.718492,0.888935
0.888935,0.607427
0.607427,0.496362
0.496362,0.103789
0.103789,0.600151
